elevation,slope,aspect,hillshade,brightness,greenness,wetness,TCD,TCA,SR_B2_asm,SR_B2_contrast,SR_B2_corr,SR_B2_var,SR_B2_idm,SR_B2_savg,SR_B2_svar,SR_B2_sent,SR_B2_ent,SR_B2_dvar,SR_B2_dent,SR_B2_imcorr1,SR_B2_imcorr2,SR_B2_maxcorr,SR_B2_diss,SR_B2_inertia,SR_B2_shade,SR_B2_prom,SR_B3_asm,SR_B3_contrast,SR_B3_corr,SR_B3_var,SR_B3_idm,SR_B3_savg,SR_B3_svar,SR_B3_sent,SR_B3_ent,SR_B3_dvar,SR_B3_dent,SR_B3_imcorr1,SR_B3_imcorr2,SR_B3_maxcorr,SR_B3_diss,SR_B3_inertia,SR_B3_shade,SR_B3_prom,SR_B4_asm,SR_B4_contrast,SR_B4_corr,SR_B4_var,SR_B4_idm,SR_B4_savg,SR_B4_svar,SR_B4_sent,SR_B4_ent,SR_B4_dvar,SR_B4_dent,SR_B4_imcorr1,SR_B4_imcorr2,SR_B4_maxcorr,SR_B4_diss,SR_B4_inertia,SR_B4_shade,SR_B4_prom,SR_B5_asm,SR_B5_contrast,SR_B5_corr,SR_B5_var,SR_B5_idm,SR_B5_savg,SR_B5_svar,SR_B5_sent,SR_B5_ent,SR_B5_dvar,SR_B5_dent,SR_B5_imcorr1,SR_B5_imcorr2,SR_B5_maxcorr,SR_B5_diss,SR_B5_inertia,SR_B5_shade,SR_B5_prom,SR_B6_asm,SR_B6_contrast,SR_B6_corr,SR_B6_var,SR_B6_idm,SR_B6_savg,SR_B6_svar,SR_B6_sent,SR_B6_ent,SR_B6_dvar,SR_B6_dent,SR_B6_imcorr1,SR_B6_imcorr2,SR_B6_maxcorr,SR_B6_diss,SR_B6_inertia,SR_B6_shade,SR_B6_prom,SR_B7_asm,SR_B7_contrast,SR_B7_corr,SR_B7_var,SR_B7_idm,SR_B7_savg,SR_B7_svar,SR_B7_sent,SR_B7_ent,SR_B7_dvar,SR_B7_dent,SR_B7_imcorr1,SR_B7_imcorr2,SR_B7_maxcorr,SR_B7_diss,SR_B7_inertia,SR_B7_shade,SR_B7_prom,Blue,Green,Red,NIR,SWIR1,SWIR2,QA_PIXEL,'NDVI','GNDVI','NBR','NDWI','NDWI1','MNDWI','SIPI','NDMI','NDSI','RECl',EVI','EVI2','SR','LAI','GVI','RVI','GRVI','DVI','SAVI','OSAVI','ARVI','VARI','SLAVI','NDGI','GCVI','GRNDVI','GBNDVI','RBNDVI','BNDVI','RGRI',HH,HV
-0.226171533,-0.341887272,-0.049390103,-0.16904167,0.713619863,-0.111168624,-0.874875081,0.581922108,-0.596991875,0.063453682,-0.045906232,0.023909174,-0.031200116,-0.312637691,0.757980339,-0.012440548,-0.073688707,-0.073688707,-0.152823531,-0.073688707,-0.102497728,-0.031206477,NaN,0.121001288,-0.045906232,-0.209169918,-0.096542519,0.063453682,-0.201893346,-0.066172336,-0.23041505,0.040381081,0.791505716,-0.236441556,-0.073688707,-0.073688707,-0.289151775,-0.073688707,-0.102497728,-0.031206477,NaN,-0.078471106,-0.201893346,-0.307152719,-0.280423671,0.063453682,0.040613481,-0.071029146,0.015364817,-0.346206654,0.781731082,-0.013027575,-0.090597398,-0.073688707,-0.13913244,-0.027038162,-0.102497728,-0.031206477,NaN,0.279266931,0.040613481,-0.217212929,-0.128037037,0.062878982,-0.376552307,-0.024690153,-0.325216248,0.014942403,0.275651555,-0.263730873,-0.073688707,-0.072976208,-0.373440596,-0.073688707,-0.093853405,-0.017566932,NaN,-0.36256764,-0.376552307,-0.172249246,-0.234795497,0.063453682,-0.440667402,-0.051944535,-0.454455435,0.636913409,0.783252214,-0.417049884,-0.059267648,-0.073688707,-0.414443606,-0.059267648,-0.102497728,-0.031206477,NaN,-0.494489785,-0.440667402,-0.397868614,-0.353772622,0.063453682,-0.173146147,0.071508182,-0.173752015,-0.164218775,0.821829862,-0.159333045,-0.073688707,-0.073688707,-0.235581221,-0.073688707,-0.102497728,-0.031206477,NaN,-0.035270242,-0.173146147,-0.298211592,-0.24816979,0.943223586,0.967311883,,0.273846079,0.782273864,0.930874877,NaN,-0.258824837,-0.178000207,-0.737972259,0.178000207,-0.737972259,-0.514141186,0.836883874,-0.737972259,0.178000207,-0.262933385,-0.537824923,-0.260323034,-0.262933384,-0.537824923,0.078157966,-0.262933384,-0.178000207,-0.027201555,-0.258818145,-0.258822662,-0.404985754,-0.661625044,-0.406482956,-0.646338016,-0.192024949,0.646338016,-0.12884174,-0.172999659,-0.07018486,-0.19202499,-0.281099713,-0.419447233
0.398086325,-0.029575957,0.139615891,-0.239825236,0.858774041,0.923822643,-0.319862411,0.936473416,0.581682389,-0.13447555,0.036618885,-0.185603644,0.011531626,-0.067429894,0.180369699,-0.018474261,0.136020644,0.136020644,-0.02908512,0.136020644,0.137691449,0.1268572,NaN,0.085369368,0.036618885,-0.083757502,0.008727444,-0.13447555,-0.067874334,-0.141226173,-0.089145523,0.235272312,0.323791445,-0.101671204,0.136020644,0.136020644,-0.227251861,0.136020644,0.137691449,0.1268572,NaN,0.08335546,-0.067874334,-0.318833539,-0.22421253,-0.13447555,0.034790085,-0.119877214,0.020565697,-0.330947994,0.184702184,0.003700091,0.137521877,0.136020644,-0.072868035,0.145032033,0.137691449,0.1268572,NaN,0.177774006,0.034790085,-0.077509444,-0.047273601,-0.135875136,-0.170269779,0.018574821,-0.124010135,0.071292812,0.856681623,-0.079724248,0.136020644,0.137740794,-0.073097852,0.136020644,0.095508119,0.128162287,NaN,-0.14150216,-0.170269779,-0.47152783,-0.140947695,-0.13447555,-0.059102684,-0.235380799,-0.056428738,0.083040035,0.586919146,-0.047557229,0.162348226,0.136020644,-0.129513813,0.162348226,0.137691449,0.1268572,NaN,-0.004117997,-0.059102684,-0.427328812,-0.081281744,-0.13447555,0.090560647,-0.179403439,0.081574045,0.221993623,0.384877855,0.064361016,0.136020644,0.136020644,-0.017352619,0.136020644,0.137691449,0.1268572,NaN,0.207186604,0.090560647,-0.052106219,0.086144539,0.276848454,0.481780947,0.273846079,,0.753440989,0.489356633,NaN,0.856114783,0.89263817,0.319687499,-0.89263817,0.319687499,-0.880422884,0.000779638,0.319687499,-0.89263817,0.854859001,-0.615678705,0.855890201,0.854859002,-0.615678705,0.979092001,0.854859002,0.89263817,0.953968606,0.856118404,0.856115959,0.760275239,0.461148404,0.755925455,0.481786991,0.887401929,-0.481786991,0.912715557,0.896307751,0.929465635,0.887401896,0.035900588,0.084773665
0.152434055,-0.273912616,0.02236319,-0.262459112,0.975542189,0.466784897,-0.858414965,0.931782149,-0.059974828,-0.001709074,-0.084482869,-0.178387016,-0.105200307,-0.255716819,0.539035923,-0.124486866,-0.011708717,-0.011708717,-0.200767962,-0.011708717,-0.051296888,0.042114719,NaN,0.070247079,-0.084482869,-0.243239783,-0.149734025,-0.001709074,-0.198754246,-0.183741259,-0.241470129,0.220596223,0.651345044,-0.260558495,-0.011708717,-0.011708717,-0.36395849,-0.011708717,-0.051296888,0.042114719,NaN,-0.025476623,-0.198754246,-0.390243476,-0.329834529,-0.001709074,-0.002436366,-0.195530134,-0.046194346,-0.339247768,0.544817791,-0.090080131,-0.034590083,-0.011708717,-0.188832219,0.016511533,-0.051296888,0.042114719,NaN,0.244399825,-0.002436366,-0.210082029,-0.142323819,-0.002096442,-0.362359908,-0.067326422,-0.312321075,0.076135396,0.724717348,-0.252697046,-0.011708717,-0.011239613,-0.305886668,-0.011708717,-0.048027986,0.041896846,NaN,-0.336113245,-0.362359908,-0.346068371,-0.256509786,-0.001709074,-0.314219717,-0.192411524,-0.328539037,0.334557978,0.880070619,-0.305691245,0.01523002,-0.011708717,-0.371168315,0.01523002,-0.051296888,0.042114719,NaN,-0.290201979,-0.314219717,-0.51103069,-0.289445218,-0.001709074,-0.090993136,-0.141024737,-0.116611573,0.024909447,0.741627243,-0.135334742,-0.011708717,-0.011708717,-0.232660624,-0.011708717,-0.051296888,0.042114719,NaN,0.105992657,-0.090993136,-0.284017941,-0.180711784,0.782856806,0.898394846,0.782273864,0.753440989,,0.933297012,NaN,0.336351103,0.400230036,-0.381509934,-0.400230036,-0.381509934,-0.931205228,0.454972984,-0.381509934,-0.400230036,0.328856146,-0.614780216,0.333912145,0.328856124,-0.614780216,0.630539601,0.328856124,0.400230036,0.539163507,0.336357419,0.336353152,0.200011997,-0.104772292,0.149444891,-0.082922931,0.386016875,0.082922931,0.439643631,0.406542061,0.483908119,0.386016827,-0.221002149,-0.248570541
-0.051967194,-0.344652736,-0.042855595,-0.240801,0.861436808,0.135434589,-0.959418022,0.761748542,-0.389897032,0.056908029,-0.082840957,-0.131063105,-0.096657329,-0.313370668,0.679522876,-0.108250693,-0.076337945,-0.076337945,-0.204337477,-0.076337945,-0.132391045,0.002909853,NaN,0.094199688,-0.082840957,-0.263663226,-0.168301117,0.056908029,-0.239383014,-0.176009003,-0.287214723,0.125949827,0.7362052,-0.306955175,-0.076337945,-0.076337945,-0.364159442,-0.076337945,-0.132391045,0.002909853,NaN,-0.090524368,-0.239383014,-0.377070755,-0.349555142,0.056908029,-0.002274785,-0.193930891,-0.051373411,-0.327652887,0.674673905,-0.100648971,-0.108971931,-0.076337945,-0.190618045,-0.052432999,-0.132391045,0.002909853,NaN,0.250176146,-0.002274785,-0.248246049,-0.167465071,0.056226038,-0.421403334,-0.082216213,-0.374436755,0.024562842,0.512760677,-0.313126355,-0.076337945,-0.075500865,-0.386468842,-0.076337945,-0.120082758,0.013254916,NaN,-0.401848751,-0.421403334,-0.219807617,-0.287431879,0.056908029,-0.419954724,-0.143743603,-0.440549449,0.472694746,0.876283521,-0.411254971,-0.053913116,-0.076337945,-0.434934456,-0.053913116,-0.132391045,0.002909853,NaN,-0.431149001,-0.419954724,-0.461441532,-0.370625371,0.056908029,-0.147759774,-0.082161483,-0.17263232,-0.061555134,0.819845478,-0.185646286,-0.076337945,-0.076337945,-0.262595964,-0.076337945,-0.132391045,0.002909853,NaN,0.039308269,-0.147759774,-0.327718877,-0.259295623,0.931131395,0.967510217,0.930874877,0.489356633,0.933297012,,NaN,-0.00518869,0.067703164,-0.654497072,-0.067703164,-0.654497072,-0.760459317,0.639924006,-0.654497072,-0.067703164,-0.012682282,-0.519979089,-0.00772413,-0.012682293,-0.519979089,0.326054142,-0.012682293,0.067703164,0.218346772,-0.005182,-0.005186521,-0.140143602,-0.420137187,-0.195057714,-0.403311746,0.052083538,0.403311746,0.108568924,0.069622334,0.157754848,0.052083502,-0.281105831,-0.369759806
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.533656852,0.18086493,0.189905738,-0.14181564,0.47824812,0.986335385,0.145450247,0.627028201,0.910497219,-0.161149788,0.066650458,-0.223300236,0.028785263,0.096330998,-0.216476267,-0.017048673,0.168009473,0.168009473,0.058788289,0.168009473,0.184774063,0.13692507,NaN,0.023850342,0.066650458,0.017555382,0.055882719,-0.161149788,0.043340988,-0.133183579,0.029469155,0.208229068,-0.090268331,0.012792702,0.168009473,0.168009473,-0.066888475,0.168009473,0.184774063,0.13692507,NaN,0.127139645,0.043340988,-0.171632778,-0.087780989,-0.161149788,0.022987974,-0.109099133,0.015782683,-0.146698512,-0.223426985,0.006847505,0.17834345,0.168009473,0.011694151,0.143766908,0.184774063,0.13692507,NaN,0.037373979,0.022987974,0.031729108,0.020519747,-0.161812507,0.006890925,0.030566106,0.027770476,0.066606136,0.721284373,0.04225076,0.168009473,0.16881658,0.107389312,0.168009473,0.145368554,0.125590637,NaN,0.029501972,0.006890925,-0.389140265,-0.036269297,-0.161149788,0.171050339,-0.227669639,0.17517229,-0.251779693,0.180415111,0.159604646,0.186755807,0.168009473,0.092653559,0.186755807,0.184774063,0.13692507,NaN,0.253892189,0.171050339,-0.229899518,0.088997316,-0.161149788,0.190010786,-0.241898806,0.175122991,0.312763019,-0.041918739,0.143131759,0.168009473,0.168009473,0.115698019,0.168009473,0.184774063,0.13692507,NaN,0.233862407,0.190010786,0.097010862,0.208911632,-0.225907836,-0.03452725,-0.258824837,0.856114783,0.336351103,-0.00518869,NaN,,0.994604782,0.717590292,-0.994604782,0.717590292,-0.610784636,-0.442759381,0.717590292,-0.994604782,0.998697681,-0.345747868,0.999868387,0.998697677,-0.345747868,0.939643057,0.998697677,0.994604782,0.970520824,1,1,0.981358876,0.81179081,0.976472692,0.823970885,0.994582953,-0.823970885,0.9875468,0.994110356,0.973388938,0.99458294,0.189746291,0.31144009
0.541437229,0.153419129,0.197309231,-0.155181044,0.541861019,0.993628865,0.084565924,0.683070139,0.879498954,-0.148288883,0.066611687,-0.254163057,0.024810246,0.065441453,-0.165073278,-0.025454733,0.155840368,0.155840368,0.053539753,0.155840368,0.174919956,0.122262178,NaN,0.032175205,0.066611687,0.007822471,0.049538858,-0.148288883,0.023359365,-0.172149579,-0.00077705,0.210446706,-0.034085886,-0.024738221,0.155840368,0.155840368,-0.090614415,0.155840368,0.174919956,0.122262178,NaN,0.116416313,0.023359365,-0.203050176,-0.127411619,-0.148288883,0.029915481,-0.145827901,0.01475041,-0.17966323,-0.164790003,-0.002706308,0.167461587,0.155840368,0.003993227,0.138880857,0.174919956,0.122262178,NaN,0.064382893,0.029915481,0.010055795,0.0029274,-0.148517114,-0.04803981,0.023415198,-0.023335095,0.074758829,0.754572449,-0.002505766,0.155840368,0.15611074,0.062723979,0.155840368,0.143288091,0.106706774,NaN,-0.026729437,-0.04803981,-0.411895944,-0.077098855,-0.148288883,0.131976088,-0.265909441,0.125922098,-0.196158929,0.243111103,0.10604125,0.175793936,0.155840368,0.061644952,0.175793936,0.174919956,0.122262178,NaN,0.207472833,0.131976088,-0.264651114,0.041166559,-0.148288883,0.183648593,-0.269116553,0.161772315,0.327919705,0.022649057,0.123069146,0.155840368,0.155840368,0.106659905,0.155840368,0.174919956,0.122262178,NaN,0.234519153,0.183648593,0.081266511,0.190296841,-0.159516714,0.039733802,-0.178000207,0.89263817,0.400230036,0.067703164,NaN,0.994604782,,0.677237578,-1,0.677237578,-0.659384598,-0.35957837,0.677237578,-1,0.993329644,-0.422706935,0.994471882,0.993329644,-0.422706935,0.960835216,0.993329644,1,0.983278549,0.994605337,0.99460496,0.959634059,0.747004985,0.961374073,0.760796582,0.998866286,-0.760796582,0.997094762,0.997966641,0.987835349,0.998866281,0.190645553,0.302661935
0.338276754,0.366664623,0.168598049,0.04730634,-0.197656378,0.624371784,0.786472449,-0.025741148,0.904793054,-0.196260654,0.173561209,-0.010324901,0.165949051,0.271657862,-0.518577534,0.149066616,0.217750052,0.217750052,0.250403626,0.217750052,0.276885631,0.127166584,NaN,0.017492907,0.173561209,0.221777755,0.21961869,-0.196260654,0.184869811,0.057005194,0.212405894,0.014132638,-0.478557971,0.219199854,0.217750052,0.217750052,0.200212745,0.217750052,0.276885631,0.127166584,NaN,0.14868759,0.184869811,0.095788242,0.142008994,-0.196260654,0.049136659,0.10238242,0.088676403,0.011735096,-0.520108832,0.124902487,0.252720852,0.217750052,0.166545828,0.183199864,0.276885631,0.127166584,NaN,-0.106067142,0.049136659,0.179477152,0.126645289,-0.197723418,0.279878565,0.127174148,0.274405004,-0.013254939,0.159834859,0.252080517,0.217750052,0.219557275,0.339990007,0.217750052,0.210603123,0.128653828,NaN,0.282587224,0.279878565,-0.158866885,0.170995391,-0.196260654,0.364041259,-0.05952671,0.386194122,-0.356019745,-0.439722357,0.36446452,0.21502718,0.217750052,0.352284432,0.21502718,0.276885631,0.127166584,NaN,0.4062231,0.364041259,0.127148073,0.291128793,-0.196260654,0.256727367,-0.055679141,0.278298302,0.271794571,-0.522337999,0.278409273,0.217750052,0.217750052,0.310939927,0.217750052,0.276885631,0.127166584,NaN,0.135732952,0.256727367,0.325405168,0.371072984,-0.73734141,-0.613576185,-0.737972259,0.319687499,-0.381509934,-0.654497072,NaN,0.717590292,0.677237578,,-0.677237578,1,0.10653781,-0.647603857,1,-0.677237578,0.725840524,0.015721377,0.72055082,0.725840553,0.015721377,0.466360856,0.725840553,0.677237578,0.562390055,0.717586277,0.717588992,0.778047983,0.796054031,0.84574812,0.793588763,0.689598301,-0.793588763,0.649097564,0.673506609,0.609713251,0.689598323,0.363029909,0.473305067
-0.541437229,-0.153419129,-0.197309231,0.155181044,-0.541861019,-0.993628865,-0.084565924,-0.683070139,-0.879498954,0.148288883,-0.066611687,0.254163057,-0.024810246,-0.065441453,0.165073278,0.025454733,-0.155840368,-0.155840368,-0.053539753,-0.155840368,-0.174919956,-0.122262178,NaN,-0.032175205,-0.066611687,-0.007822471,-0.049538858,0.148288883,-0.023359365,0.172149579,0.00077705,-0.210446706,0.034085886,0.024738221,-0.155840368,-0.155840368,0.090614415,-0.155840368,-0.174919956,-0.122262178,NaN,-0.116416313,-0.023359365,0.203050176,0.127411619,0.148288883,-0.029915481,0.145827901,-0.01475041,0.17966323,0.164790003,0.002706308,-0.167461587,-0.155840368,-0.003993227,-0.138880857,-0.174919956,-0.122262178,NaN,-0.064382893,-0.029915481,-0.010055795,-0.0029274,0.148517114,0.04803981,-0.023415198,0.023335095,-0.074758829,-0.754572449,0.002505766,-0.155840368,-0.15611074,-0.062723979,-0.155840368,-0.143288091,-0.106706774,NaN,0.026729437,0.04803981,0.411895944,0.077098855,0.148288883,-0.131976088,0.265909441,-0.125922098,0.196158929,-0.243111103,-0.10604125,-0.175793936,-0.155840368,-0.061644952,-0.175793936,-0.174919956,-0.122262178,NaN,-0.207472833,-0.131976088,0.264651114,-0.041166559,0.148288883,-0.183648593,0.269116553,-0.161772315,-0.327919705,-0.022649057,-0.123069146,-0.155840368,-0.155840368,-0.106659905,-0.155840368,-0.174919956,-0.122262178,NaN,-0.234519153,-0.183648593,-0.081266511,-0.190296841,0.159516714,-0.039733802,0.178000207,-0.89263817,-0.400230036,-0.067703164,NaN,-0.994604782,-1,-0.677237578,,-0.677237578,0.659384598,0.35957837,-0.677237578,1,-0.993329644,0.422706935,-0.994471882,-0.993329644,0.422706935,-0.960835216,-0.993329644,-1,-0.983278549,-0.994605337,-0.99460496,-0.959634059,-0.747004985,-0.961374073,-0.760796582,-0.998866286,0.760796582,-0.997094762,-0.997966641,-0.987835349,-0.998866281,-0.190645553,-0.302661935
0.338276754,0.366664623,0.168598049,0.04730634,-0.197656378,0.624371784,0.786472449,-0.025741148,0.904793054,-0.196260654,0.173561209,-0.010324901,0.165949051,0.271657862,-0.518577534,0.149066616,0.217750052,0.217750052,0.250403626,0.217750052,0.276885631,0.127166584,NaN,0.017492907,0.173561209,0.221777755,0.21961869,-0.196260654,0.184869811,0.057005194,0.212405894,0.014132638,-0.478557971,0.219199854,0.217750052,0.217750052,0.200212745,0.217750052,0.276885631,0.127166584,NaN,0.14868759,0.184869811,0.095788242,0.142008994,-0.196260654,0.049136659,0.10238242,0.088676403,0.011735096,-0.520108832,0.124902487,0.252720852,0.217750052,0.166545828,0.183199864,0.276885631,0.127166584,NaN,-0.106067142,0.049136659,0.179477152,0.126645289,-0.197723418,0.279878565,0.127174148,0.274405004,-0.013254939,0.159834859,0.252080517,0.217750052,0.219557275,0.339990007,0.217750052,0.210603123,0.128653828,NaN,0.282587224,0.279878565,-0.158866885,0.170995391,-0.196260654,0.364041259,-0.05952671,0.386194122,-0.356019745,-0.439722357,0.36446452,0.21502718,0.217750052,0.352284432,0.21502718,0.276885631,0.127166584,NaN,0.4062231,0.364041259,0.127148073,0.291128793,-0.196260654,0.256727367,-0.055679141,0.278298302,0.271794571,-0.522337999,0.278409273,0.217750052,0.217750052,0.310939927,0.217750052,0.276885631,0.127166584,NaN,0.135732952,0.256727367,0.325405168,0.371072984,-0.73734141,-0.613576185,-0.737972259,0.319687499,-0.381509934,-0.654497072,NaN,0.717590292,0.677237578,1,-0.677237578,,0.10653781,-0.647603857,1,-0.677237578,0.725840524,0.015721377,0.72055082,0.725840553,0.015721377,0.466360856,0.725840553,0.677237578,0.562390055,0.717586277,0.717588992,0.778047983,0.796054031,0.84574812,0.793588763,0.689598301,-0.793588763,0.649097564,0.673506609,0.609713251,0.689598323,0.363029909,0.473305067
-0.385794681,0.169940073,-0.090683231,0.257928765,-0.935037904,-0.705276263,0.689082036,-0.950221907,-0.263257556,0.000519581,0.088322181,0.330528818,0.136278871,0.187935587,-0.305637339,0.186057764,0.011135727,0.011135727,0.184427816,0.011135727,0.045503134,-0.035639026,NaN,-0.024781322,0.088322181,0.213921202,0.15644534,0.000519581,0.158041433,0.288550707,0.217730574,-0.269869285,-0.441840295,0.256027554,0.011135727,0.011135727,0.327891541,0.011135727,0.045503134,-0.035639026,NaN,-0.004705393,0.158041433,0.368977357,0.315072152,0.000519581,0.010885745,0.299050501,0.070977092,0.252548627,-0.307679441,0.13069307,0.031003407,0.011135727,0.165650167,-0.002940904,0.045503134,-0.035639026,NaN,-0.194263383,0.010885745,0.168022015,0.124835963,-0.00061652,0.34890167,0.097275316,0.310072842,-0.113982911,-0.855929746,0.259351721,0.011135727,0.012554797,0.261232088,0.011135727,0.021410838,-0.013782827,NaN,0.323071457,0.34890167,0.393862811,0.27719026,0.000519581,0.193902756,0.29717419,0.223831954,-0.099197769,-0.776606403,0.227707915,-0.018762562,0.011135727,0.277884313,-0.018762562,0.045503134,-0.035639026,NaN,0.134961024,0.193902756,0.48502007,0.239628404,0.000519581,0.015439416,0.304418262,0.066055114,-0.168389996,-0.562971228,0.117330937,0.011135727,0.011135727,0.174760462,0.011135727,0.045503134,-0.035639026,NaN,-0.176831866,0.015439416,0.22052146,0.12032121,-0.538296897,-0.681267534,-0.514141186,-0.880422884,-0.931205228,-0.760459317,NaN,-0.610784636,-0.659384598,0.10653781,0.659384598,0.10653781,,-0.176580583,0.10653781,0.659384598,-0.601075458,0.58651228,-0.607720108,-0.601075429,0.58651228,-0.82253679,-0.601075429,-0.659384598,-0.754754422,-0.6107895,-0.610786207,-0.501649313,-0.195760609,-0.435378565,-0.216921841,-0.645622619,0.216921841,-0.684345926,-0.660544897,-0.711997005,-0.645622591,0.112193366,0.073242983
-0.136333371,-0.330651182,-0.082135092,-0.061303945,0.39280581,-0.311966697,-0.600190982,0.265461582,-0.629903732,0.113197963,-0.035510143,-0.015146276,-0.028662668,-0.284930525,0.57748319,-0.019251049,-0.097229553,-0.097229553,-0.09125271,-0.097229553,-0.0477322,-0.158836543,NaN,0.073025189,-0.035510143,-0.153521332,-0.07015219,0.113197963,-0.09031966,-0.130105238,-0.139548223,-0.026787949,0.648069541,-0.175020729,-0.097229553,-0.097229553,-0.146594986,-0.097229553,-0.0477322,-0.158836543,NaN,-0.007605581,-0.09031966,-0.211293121,-0.184070003,0.113197963,0.100089899,-0.142218571,0.048928199,-0.21580219,0.706438831,-0.009903754,-0.06906288,-0.097229553,-0.049182174,-0.010551729,-0.0477322,-0.158836543,NaN,0.289818285,0.100089899,-0.189273556,-0.104272976,0.114633697,-0.337808808,0.008468764,-0.290382655,0.013663791,-0.009610418,-0.234242181,-0.097229553,-0.098982668,-0.331520507,-0.097229553,-0.020228128,-0.156414337,NaN,-0.361020979,-0.337808808,-0.031518035,-0.188855946,0.113197963,-0.330427572,-0.04103576,-0.35941808,0.562048054,0.549421072,-0.347265012,-0.092986729,-0.097229553,-0.301976432,-0.092986729,-0.0477322,-0.158836543,NaN,-0.405935847,-0.330427572,-0.247569574,-0.276847063,0.113197963,-0.137591081,0.043234236,-0.149926334,-0.157672884,0.668619472,-0.150790915,-0.097229553,-0.097229553,-0.172075273,-0.097229553,-0.0477322,-0.158836543,NaN,-0.055315401,-0.137591081,-0.235730678,-0.219205392,0.626611833,0.719717626,0.836883874,0.000779638,0.454972984,0.639924006,NaN,-0.442759381,-0.35957837,-0.647603857,0.35957837,-0.647603857,-0.176580583,,-0.647603857,0.35957837,-0.442792268,-0.624441162,-0.442915607,-0.442792258,-0.624441162,-0.171863043,-0.442792258,-0.35957837,-0.260152251,-0.442754303,-0.442757741,-0.604403922,-0.821868885,-0.512703443,-0.804325689,-0.369915888,0.804325689,-0.29802167,-0.344521461,-0.227903138,-0.369915892,-0.243183372,-0.351251724
0.338276754,0.366664623,0.168598049,0.04730634,-0.197656378,0.624371784,0.786472449,-0.025741148,0.904793054,-0.196260654,0.173561209,-0.010324901,0.165949051,0.271657862,-0.518577534,0.149066616,0.217750052,0.217750052,0.250403626,0.217750052,0.276885631,0.127166584,NaN,0.017492907,0.173561209,0.221777755,0.21961869,-0.196260654,0.184869811,0.057005194,0.212405894,0.014132638,-0.478557971,0.219199854,0.217750052,0.217750052,0.200212745,0.217750052,0.276885631,0.127166584,NaN,0.14868759,0.184869811,0.095788242,0.142008994,-0.196260654,0.049136659,0.10238242,0.088676403,0.011735096,-0.520108832,0.124902487,0.252720852,0.217750052,0.166545828,0.183199864,0.276885631,0.127166584,NaN,-0.106067142,0.049136659,0.179477152,0.126645289,-0.197723418,0.279878565,0.127174148,0.274405004,-0.013254939,0.159834859,0.252080517,0.217750052,0.219557275,0.339990007,0.217750052,0.210603123,0.128653828,NaN,0.282587224,0.279878565,-0.158866885,0.170995391,-0.196260654,0.364041259,-0.05952671,0.386194122,-0.356019745,-0.439722357,0.36446452,0.21502718,0.217750052,0.352284432,0.21502718,0.276885631,0.127166584,NaN,0.4062231,0.364041259,0.127148073,0.291128793,-0.196260654,0.256727367,-0.055679141,0.278298302,0.271794571,-0.522337999,0.278409273,0.217750052,0.217750052,0.310939927,0.217750052,0.276885631,0.127166584,NaN,0.135732952,0.256727367,0.325405168,0.371072984,-0.73734141,-0.613576185,-0.737972259,0.319687499,-0.381509934,-0.654497072,NaN,0.717590292,0.677237578,1,-0.677237578,1,0.10653781,-0.647603857,,-0.677237578,0.725840524,0.015721377,0.72055082,0.725840553,0.015721377,0.466360856,0.725840553,0.677237578,0.562390055,0.717586277,0.717588992,0.778047983,0.796054031,0.84574812,0.793588763,0.689598301,-0.793588763,0.649097564,0.673506609,0.609713251,0.689598323,0.363029909,0.473305067
